Date,3-Month,5-Year,10-Year,30-Year
2003-03-20,1.1369999647140503,2.9719998836517334,4.00600004196167,4.959000110626221
2003-03-21,1.156999945640564,3.0820000171661377,4.09499979019165,5.03000020980835
2003-03-24,1.1549999713897705,2.947999954223633,3.9730000495910645,4.931000232696533
2003-03-25,1.1519999504089355,2.930999994277954,3.9609999656677246,4.938000202178955
2003-03-26,1.1490000486373901,2.9010000228881836,3.944000005722046,4.934000015258789
2003-03-27,1.1319999694824219,2.869999885559082,3.9260001182556152,4.929999828338623
2003-03-28,1.1109999418258667,2.815000057220459,3.8959999084472656,4.913000106811523
2003-03-31,1.090000033378601,2.73799991607666,3.822999954223633,4.836999893188477
2003-04-01,1.0950000286102295,2.7320001125335693,3.8269999027252197,4.8429999351501465
2003-04-02,1.1019999980926514,2.8489999771118164,3.931999921798706,4.920000076293945
2003-04-03,1.0870000123977661,2.818000078201294,3.9159998893737793,4.938000202178955
2003-04-04,1.0820000171661377,2.8329999446868896,3.944000005722046,4.956999778747559
2003-04-07,1.1319999694824219,2.931999921798706,4.013999938964844,4.997000217437744
2003-04-08,1.1269999742507935,2.8519999980926514,3.936000108718872,4.927000045776367
2003-04-09,1.1100000143051147,2.809000015258789,3.9010000228881836,4.9079999923706055
2003-04-10,1.1169999837875366,2.8440001010894775,3.934000015258789,4.934000015258789
2003-04-11,1.1469999551773071,2.8980000019073486,3.9809999465942383,4.949999809265137
2003-04-14,1.156999945640564,2.9560000896453857,4.020999908447266,4.980999946594238
2003-04-15,1.159999966621399,2.9140000343322754,3.9709999561309814,4.939000129699707
2003-04-16,1.1469999551773071,2.8910000324249268,3.937999963760376,4.9079999923706055
2003-04-17,1.1469999551773071,2.928999900817871,3.9570000171661377,4.890999794006348
2003-04-21,1.1519999504089355,2.9539999961853027,3.9790000915527344,4.895999908447266
2003-04-22,1.1519999504089355,2.943000078201294,3.9830000400543213,4.896999835968018
2003-04-23,1.1469999551773071,2.9539999961853027,3.994999885559082,4.896999835968018
2003-04-24,1.128999948501587,2.8540000915527344,3.9049999713897705,4.824999809265137
2003-04-25,1.1169999837875366,2.811000108718872,3.885999917984009,4.820000171661377
2003-04-28,1.1119999885559082,2.8289999961853027,3.9000000953674316,4.815999984741211
2003-04-29,1.1169999837875366,2.864000082015991,3.928999900817871,4.839000225067139
2003-04-30,1.1009999513626099,2.7679998874664307,3.8570001125335693,4.7779998779296875
2003-05-01,1.0770000219345093,2.746999979019165,3.8559999465942383,4.788000106811523
2003-05-02,1.0959999561309814,2.821000099182129,3.9130001068115234,4.826000213623047
2003-05-05,1.0920000076293945,2.7939999103546143,3.88700008392334,4.804999828338623
2003-05-06,1.0800000429153442,2.6740000247955322,3.808000087738037,4.763000011444092
2003-05-07,1.0870000123977661,2.549999952316284,3.693000078201294,4.690999984741211
2003-05-08,1.0670000314712524,2.6080000400543213,3.6710000038146973,4.671999931335449
2003-05-09,1.0820000171661377,2.6089999675750732,3.690999984741211,4.677000045776367
2003-05-12,1.0670000314712524,2.5810000896453857,3.6389999389648438,4.650000095367432
2003-05-13,1.062000036239624,2.568000078201294,3.622999906539917,4.625999927520752
2003-05-14,1.0369999408721924,2.490000009536743,3.5369999408721924,4.519999980926514
2003-05-15,1.0299999713897705,2.5329999923706055,3.5369999408721924,4.492000102996826
2003-05-16,1.0219999551773071,2.433000087738037,3.4619998931884766,4.442999839782715
2003-05-19,1.0169999599456787,2.4000000953674316,3.4519999027252197,4.464000225067139
2003-05-20,1.0,2.316999912261963,3.374000072479248,4.363999843597412
2003-05-21,1.0470000505447388,2.371000051498413,3.390000104904175,4.34499979019165
2003-05-22,1.0499999523162842,2.318000078201294,3.3389999866485596,4.295000076293945
2003-05-23,1.0549999475479126,2.319999933242798,3.3329999446868896,4.254000186920166
2003-05-27,1.062999963760376,2.318000078201294,3.4010000228881836,4.361999988555908
2003-05-28,1.0870000123977661,2.3359999656677246,3.430999994277954,4.413000106811523
2003-05-29,1.0750000476837158,2.259000062942505,3.3389999866485596,4.35099983215332
2003-05-30,1.0850000381469727,2.2709999084472656,3.3499999046325684,4.361999988555908
2003-06-02,1.1019999980926514,2.3420000076293945,3.428999900817871,4.429999828338623
2003-06-03,1.062000036239624,2.242000102996826,3.3420000076293945,4.361999988555908
2003-06-04,1.0219999551773071,2.178999900817871,3.2909998893737793,4.35099983215332
2003-06-05,1.0169999599456787,2.2339999675750732,3.3310000896453857,4.394000053405762
2003-06-06,1.0269999504089355,2.2739999294281006,3.3519999980926514,4.385000228881836
2003-06-09,1.0069999694824219,2.184999942779541,3.2790000438690186,4.339000225067139
2003-06-10,0.9570000171661377,2.0850000381469727,3.194000005722046,4.257999897003174
2003-06-11,0.9100000262260437,2.1089999675750732,3.187999963760376,4.24399995803833
2003-06-12,0.8920000195503235,2.0759999752044678,3.1679999828338623,4.21999979019165
2003-06-13,0.8330000042915344,2.0190000534057617,3.1040000915527344,4.170000076293945
2003-06-16,0.8370000123977661,2.1110000610351562,3.1700000762939453,4.2210001945495605
2003-06-17,0.8669999837875366,2.2209999561309814,3.2660000324249268,4.302999973297119
2003-06-18,0.8619999885559082,2.302999973297119,3.359999895095825,4.388999938964844
2003-06-19,0.7919999957084656,2.242000102996826,3.3410000801086426,4.416999816894531
2003-06-20,0.8069999814033508,2.2950000762939453,3.3959999084472656,4.459000110626221
2003-06-23,0.8199999928474426,2.2090001106262207,3.315000057220459,4.394000053405762
2003-06-24,0.800000011920929,2.1579999923706055,3.265000104904175,4.343999862670898
2003-06-25,0.8970000147819519,2.2739999294281006,3.3610000610351562,4.438000202178955
2003-06-26,0.875,2.4489998817443848,3.5339999198913574,4.561999797821045
2003-06-27,0.8420000076293945,2.493000030517578,3.5810000896453857,4.607999801635742
2003-06-30,0.8379999995231628,2.4230000972747803,3.5280001163482666,4.565999984741211
2003-07-01,0.8679999709129333,2.434999942779541,3.5490000247955322,4.5960001945495605
2003-07-02,0.847000002861023,2.4089999198913574,3.5360000133514404,4.578000068664551
2003-07-03,0.8420000076293945,2.489000082015991,3.6549999713897705,4.683000087738037
2003-07-07,0.8619999885559082,2.555999994277954,3.7070000171661377,4.728000164031982
2003-07-08,0.8849999904632568,2.5940001010894775,3.7330000400543213,4.72599983215332
2003-07-09,0.8700000047683716,2.568000078201294,3.7060000896453857,4.710999965667725
2003-07-10,0.8629999756813049,2.5280001163482666,3.677000045776367,4.709000110626221
2003-07-11,0.8659999966621399,2.4630000591278076,3.640000104904175,4.684000015258789
2003-07-14,0.8669999837875366,2.5399999618530273,3.7139999866485596,4.761000156402588
2003-07-15,0.8880000114440918,2.7339999675750732,3.9140000343322754,4.925000190734863
2003-07-16,0.8820000290870667,2.7880001068115234,3.944999933242798,4.900000095367432
2003-07-17,0.8709999918937683,2.803999900817871,3.9539999961853027,4.9039998054504395
2003-07-18,0.8769999742507935,2.825000047683716,3.9690001010894775,4.910999774932861
2003-07-21,0.8870000243186951,3.0230000019073486,4.173999786376953,5.078000068664551
2003-07-22,0.9020000100135803,3.0,4.150000095367432,5.054999828338623
2003-07-23,0.8920000195503235,2.944999933242798,4.1020002365112305,5.038000106811523
2003-07-24,0.9010000228881836,2.9830000400543213,4.166999816894531,5.086999893188477
2003-07-25,0.9020000100135803,2.992000102996826,4.177999973297119,5.118000030517578
2003-07-28,0.9369999766349792,3.114000082015991,4.283999919891357,5.2179999351501465
2003-07-29,0.9570000171661377,3.2360000610351562,4.3979997634887695,5.302000045776367
2003-07-30,0.9470000267028809,3.1579999923706055,4.315000057220459,5.236999988555908
2003-07-31,0.9269999861717224,3.2909998893737793,4.473999977111816,5.409999847412109
2003-08-01,0.9179999828338623,3.2679998874664307,4.414999961853027,5.329999923706055
2003-08-04,0.9369999766349792,3.134999990463257,4.320000171661377,5.288000106811523
2003-08-05,0.9350000023841858,3.2799999713897705,4.440999984741211,5.382999897003174
2003-08-06,0.921999990940094,3.1500000953674316,4.288000106811523,5.249000072479248
2003-08-07,0.9200000166893005,3.2039999961853027,4.229000091552734,5.228000164031982
2003-08-08,0.9269999861717224,3.197999954223633,4.289000034332275,5.248000144958496
2003-08-11,0.9259999990463257,3.255000114440918,4.370999813079834,5.296000003814697
2003-08-12,0.9269999861717224,3.2090001106262207,4.35699987411499,5.293000221252441
2003-08-13,0.9269999861717224,3.4189999103546143,4.559999942779541,5.447999954223633
2003-08-14,0.9350000023841858,3.4539999961853027,4.585999965667725,5.425000190734863
2003-08-15,0.9269999861717224,3.3980000019073486,4.5279998779296875,5.4039998054504395
2003-08-18,0.9369999766349792,3.3589999675750732,4.4770002365112305,5.361000061035156
2003-08-19,0.9369999766349792,3.2690000534057617,4.38100004196167,5.252999782562256
2003-08-20,0.9369999766349792,3.3410000801086426,4.440999984741211,5.288000106811523
2003-08-21,0.9459999799728394,3.489000082015991,4.506999969482422,5.308000087738037
2003-08-22,0.9509999752044678,3.436000108718872,4.459000110626221,5.242000102996826
2003-08-25,0.972000002861023,3.506999969482422,4.5269999504089355,5.307000160217285
2003-08-26,0.9769999980926514,3.4630000591278076,4.486000061035156,5.2769999504089355
2003-08-27,0.9769999980926514,3.5369999408721924,4.535999774932861,5.309999942779541
2003-08-28,0.9620000123977661,3.4070000648498535,4.429999828338623,5.2210001945495605
2003-08-29,0.9599999785423279,3.447000026702881,4.453999996185303,5.223999977111816
2003-09-02,0.9520000219345093,3.61299991607666,4.60099983215332,5.335999965667725
2003-09-03,0.9520000219345093,3.5959999561309814,4.598999977111816,5.35099983215332
2003-09-04,0.9419999718666077,3.4790000915527344,4.513000011444092,5.320000171661377
2003-09-05,0.9269999861717224,3.255000114440918,4.354000091552734,5.206999778747559
2003-09-08,0.9319999814033508,3.2929999828338623,4.388999938964844,5.236000061035156
2003-09-09,0.9319999814033508,3.256999969482422,4.370999813079834,5.22599983215332
2003-09-10,0.9319999814033508,3.138000011444092,4.269000053405762,5.159999847412109
2003-09-11,0.9319999814033508,3.244999885559082,4.334000110626221,5.2170000076293945
2003-09-12,0.9319999814033508,3.1559998989105225,4.269000053405762,5.175000190734863
2003-09-15,0.9259999990463257,3.1059999465942383,4.244999885559082,5.171000003814697
2003-09-16,0.9269999861717224,3.130000114440918,4.290999889373779,5.216000080108643
2003-09-17,0.9269999861717224,3.063999891281128,4.190999984741211,5.113999843597412
2003-09-18,0.9319999814033508,3.0850000381469727,4.184000015258789,5.099999904632568
2003-09-19,0.9269999861717224,3.0989999771118164,4.1620001792907715,5.061999797821045
2003-09-22,0.921999990940094,3.1470000743865967,4.241000175476074,5.140999794006348
2003-09-23,0.925000011920929,3.11299991607666,4.214000225067139,5.0980000495910645
2003-09-24,0.9169999957084656,3.053999900817871,4.135000228881836,5.031000137329102
2003-09-25,0.9169999957084656,3.0309998989105225,4.1020002365112305,5.000999927520752
2003-09-26,0.9169999957084656,2.936000108718872,4.0229997634887695,4.951000213623047
2003-09-29,0.9210000038146973,2.9749999046325684,4.077000141143799,5.005000114440918
2003-09-30,0.9259999990463257,2.822999954223633,3.937000036239624,4.883999824523926
2003-10-01,0.9100000262260437,2.812000036239624,3.931999921798706,4.886000156402588
2003-10-02,0.9120000004768372,2.88100004196167,4.008999824523926,4.938000202178955
2003-10-03,0.9120000004768372,3.0920000076293945,4.195000171661377,5.0980000495910645
2003-10-06,0.9049999713897705,3.0320000648498535,4.151000022888184,5.056000232696533
2003-10-07,0.9020000100135803,3.11299991607666,4.24399995803833,5.146999835968018
2003-10-08,0.8769999742507935,3.0950000286102295,4.242000102996826,5.166999816894531
2003-10-09,0.8799999952316284,3.184999942779541,4.302000045776367,5.216000080108643
2003-10-10,0.8870000243186951,3.134999990463257,4.248000144958496,5.173999786376953
2003-10-13,0.8870000243186951,3.134000062942505,4.255000114440918,5.182000160217285
2003-10-14,0.8870000243186951,3.2269999980926514,4.349999904632568,5.256999969482422
2003-10-15,0.902999997138977,3.2929999828338623,4.396999835968018,5.296000003814697
2003-10-16,0.9020000100135803,3.4019999504089355,4.454999923706055,5.308000087738037
2003-10-17,0.9070000052452087,3.325000047683716,4.388000011444092,5.25
2003-10-20,0.9120000004768372,3.319999933242798,4.380000114440918,5.229000091552734
2003-10-21,0.9359999895095825,3.308000087738037,4.366000175476074,5.2230000495910645
2003-10-22,0.9319999814033508,3.2019999027252197,4.2729997634887695,5.1579999923706055
2003-10-23,0.9300000071525574,3.2309999465942383,4.315999984741211,5.189000129699707
2003-10-24,0.9269999861717224,3.127000093460083,4.211999893188477,5.1020002365112305
2003-10-27,0.9409999847412109,3.187999963760376,4.264999866485596,5.138999938964844
2003-10-28,0.9449999928474426,3.0859999656677246,4.189000129699707,5.089000225067139
2003-10-29,0.9369999766349792,3.180999994277954,4.275000095367432,5.158999919891357
2003-10-30,0.9319999814033508,3.2829999923706055,4.339000225067139,5.197999954223633
2003-10-31,0.9319999814033508,3.246999979019165,4.301000118255615,5.144999980926514
2003-11-03,0.9210000038146973,3.325000047683716,4.368000030517578,5.183000087738037
2003-11-04,0.9279999732971191,3.259000062942505,4.304999828338623,5.138000011444092
2003-11-05,0.9330000281333923,3.3269999027252197,4.349999904632568,5.179999828338623
2003-11-06,0.9269999861717224,3.4000000953674316,4.418000221252441,5.242000102996826
2003-11-07,0.9319999814033508,3.446000099182129,4.449999809265137,5.261000156402588
2003-11-10,0.921999990940094,3.4609999656677246,4.460000038146973,5.2779998779296875
2003-11-12,0.9279999732971191,3.4130001068115234,4.4120001792907715,5.2170000076293945
2003-11-13,0.9269999861717224,3.2809998989105225,4.270999908447266,5.10699987411499
2003-11-14,0.9269999861717224,3.2009999752044678,4.232999801635742,5.060999870300293
2003-11-17,0.9279999732971191,3.1419999599456787,4.188000202178955,5.0370001792907715
2003-11-18,0.9359999895095825,3.134999990463257,4.166999816894531,5.015999794006348
2003-11-19,0.9269999861717224,3.2090001106262207,4.235000133514404,5.079999923706055
2003-11-20,0.921999990940094,3.132999897003174,4.1539998054504395,5.019000053405762
2003-11-21,0.9120000004768372,3.134000062942505,4.146999835968018,5.000999927520752
2003-11-24,0.9169999957084656,3.2239999771118164,4.2270002365112305,5.061999797821045
2003-11-25,0.9200000166893005,3.180999994277954,4.185999870300293,5.031000137329102
2003-11-26,0.9120000004768372,3.25600004196167,4.242000102996826,5.065999984741211
2003-11-28,0.9079999923706055,3.3510000705718994,4.320000171661377,5.125999927520752
2003-12-01,0.8970000147819519,3.438999891281128,4.392000198364258,5.1579999923706055
2003-12-02,0.9169999957084656,3.4110000133514404,4.380000114440918,5.146999835968018
2003-12-03,0.9120000004768372,3.438999891281128,4.409999847412109,5.184999942779541
2003-12-04,0.9010000228881836,3.390000104904175,4.36899995803833,5.1570000648498535
2003-12-05,0.8949999809265137,3.2009999752044678,4.215000152587891,5.046999931335449
2003-12-08,0.8920000195503235,3.256999969482422,4.2779998779296875,5.116000175476074
2003-12-09,0.8920000195503235,3.3410000801086426,4.3520002365112305,5.168000221252441
2003-12-10,0.8870000243186951,3.2880001068115234,4.317999839782715,5.151000022888184
2003-12-11,0.871999979019165,3.2100000381469727,4.23799991607666,5.10699987411499
2003-12-12,0.8769999742507935,3.2200000286102295,4.242000102996826,5.0879998207092285
2003-12-15,0.8799999952316284,3.257999897003174,4.275000095367432,5.103000164031982
2003-12-16,0.878000020980835,3.2100000381469727,4.234000205993652,5.078999996185303
2003-12-17,0.871999979019165,3.180000066757202,4.189000129699707,5.0269999504089355
2003-12-18,0.8629999756813049,3.1649999618530273,4.140999794006348,4.964000225067139
2003-12-19,0.8579999804496765,3.1510000228881836,4.132999897003174,4.960999965667725
2003-12-22,0.8610000014305115,3.177000045776367,4.164000034332275,4.986999988555908
2003-12-23,0.8820000290870667,3.2950000762939453,4.269000053405762,5.051000118255615
2003-12-24,0.871999979019165,3.187000036239624,4.186999797821045,4.986000061035156
2003-12-26,0.847000002861023,3.1510000228881836,4.1479997634887695,4.968999862670898
2003-12-29,0.8569999933242798,3.2170000076293945,4.230000019073486,5.034999847412109
2003-12-30,0.9120000004768372,3.250999927520752,4.2789998054504395,5.0879998207092285
2003-12-31,0.9070000052452087,3.2179999351501465,4.256999969482422,5.067999839782715
2004-01-02,0.9020000100135803,3.3469998836517334,4.373000144958496,5.176000118255615
2004-01-05,0.9020000100135803,3.3589999675750732,4.38700008392334,5.175000190734863
2004-01-06,0.9010000228881836,3.240000009536743,4.2769999504089355,5.105999946594238
2004-01-07,0.8859999775886536,3.2100000381469727,4.245999813079834,5.084000110626221
2004-01-08,0.847000002861023,3.246999979019165,4.249000072479248,5.079999923706055
2004-01-09,0.8420000076293945,3.049999952316284,4.085999965667725,4.9670000076293945
2004-01-12,0.847000002861023,3.0399999618530273,4.083000183105469,4.9710001945495605
2004-01-13,0.8619999885559082,2.9690001010894775,4.0279998779296875,4.940000057220459
2004-01-14,0.8579999804496765,2.9509999752044678,3.9860000610351562,4.881999969482422
2004-01-15,0.8519999980926514,2.9670000076293945,3.9709999561309814,4.861000061035156
2004-01-16,0.8619999885559082,3.015000104904175,4.013999938964844,4.877999782562256
2004-01-20,0.8569999933242798,3.046999931335449,4.057000160217285,4.926000118255615
2004-01-21,0.8669999837875366,3.0220000743865967,4.0370001792907715,4.915999889373779
2004-01-22,0.8519999980926514,2.9560000896453857,3.9690001010894775,4.855000019073486
2004-01-23,0.8669999837875366,3.056999921798706,4.065999984741211,4.940000057220459
2004-01-26,0.8820000290870667,3.118000030517578,4.139999866485596,4.991000175476074
2004-01-27,0.8970000147819519,3.059999942779541,4.086999893188477,4.948999881744385
2004-01-28,0.9169999957084656,3.2070000171661377,4.195000171661377,5.01800012588501
2004-01-29,0.9169999957084656,3.2100000381469727,4.197000026702881,5.014999866485596
2004-01-30,0.8970000147819519,3.1500000953674316,4.138000011444092,4.965000152587891
2004-02-02,0.9020000100135803,3.1589999198913574,4.151000022888184,4.985000133514404
2004-02-03,0.9120000004768372,3.0969998836517334,4.099999904632568,4.955999851226807
2004-02-04,0.9120000004768372,3.11899995803833,4.124000072479248,4.964000225067139
2004-02-05,0.9110000133514404,3.190999984741211,4.173999786376953,4.986999988555908
2004-02-06,0.9070000052452087,3.0910000801086426,4.089000225067139,4.929999828338623
2004-02-09,0.9120000004768372,3.059999942779541,4.065000057220459,4.908999919891357
2004-02-10,0.9210000038146973,3.1040000915527344,4.1020002365112305,4.940999984741211
2004-02-11,0.9100000262260437,2.99399995803833,4.020999908447266,4.896999835968018
2004-02-12,0.8980000019073486,3.065999984741211,4.058000087738037,4.939000129699707
2004-02-13,0.8970000147819519,3.009000062942505,4.047999858856201,4.921999931335449
2004-02-17,0.8970000147819519,3.0169999599456787,4.047999858856201,4.916999816894531
2004-02-18,0.9120000004768372,3.0199999809265137,4.048999786376953,4.914999961853027
2004-02-19,0.9120000004768372,3.015000104904175,4.052000045776367,4.908999919891357
2004-02-20,0.9160000085830688,3.072999954223633,4.0980000495910645,4.953000068664551
2004-02-23,0.9269999861717224,3.0179998874664307,4.050000190734863,4.916999816894531
2004-02-24,0.9380000233650208,2.990999937057495,4.0289998054504395,4.89900016784668
2004-02-25,0.9380000233650208,2.9730000495910645,4.014999866485596,4.89300012588501
2004-02-26,0.9319999814033508,3.0,4.046000003814697,4.921000003814697
2004-02-27,0.9269999861717224,2.944999933242798,3.9839999675750732,4.85699987411499
2004-03-01,0.9359999895095825,2.9609999656677246,3.992000102996826,4.857999801635742
2004-03-02,0.9419999718666077,3.0220000743865967,4.046000003814697,4.901000022888184
2004-03-03,0.9419999718666077,3.0369999408721924,4.059999942779541,4.908999919891357
2004-03-04,0.9409999847412109,3.000999927520752,4.0289998054504395,4.88100004196167
2004-03-05,0.9309999942779541,2.7829999923706055,3.8310000896453857,4.744999885559082
2004-03-08,0.9269999861717224,2.7139999866485596,3.7760000228881836,4.711999893188477
2004-03-09,0.9319999814033508,2.6540000438690186,3.7190001010894775,4.671999931335449
2004-03-10,0.9369999766349792,2.6730000972747803,3.734999895095825,4.677999973297119
2004-03-11,0.9369999766349792,2.7149999141693115,3.746999979019165,4.690000057220459
2004-03-12,0.9319999814033508,2.7230000495910645,3.759999990463257,4.710000038146973
2004-03-15,0.9319999814033508,2.7360000610351562,3.7679998874664307,4.710999965667725
2004-03-16,0.9380000233650208,2.6449999809265137,3.687999963760376,4.646999835968018
2004-03-17,0.9179999828338623,2.640000104904175,3.683000087738037,4.644999980926514
2004-03-18,0.9169999957084656,2.7130000591278076,3.749000072479248,4.695000171661377
2004-03-19,0.9169999957084656,2.747999906539917,3.7880001068115234,4.718999862670898
2004-03-22,0.9229999780654907,2.680999994277954,3.7239999771118164,4.673999786376953
2004-03-23,0.9229999780654907,2.6740000247955322,3.7109999656677246,4.666999816894531
2004-03-24,0.9179999828338623,2.6649999618530273,3.7139999866485596,4.664000034332275
2004-03-25,0.9169999957084656,2.684999942779541,3.739000082015991,4.689000129699707
2004-03-26,0.921999990940094,2.7960000038146973,3.8429999351501465,4.769999980926514
2004-03-29,0.9229999780654907,2.8459999561309814,3.890000104904175,4.813000202178955
2004-03-30,0.9330000281333923,2.8529999256134033,3.9019999504089355,4.817999839782715
2004-03-31,0.9229999780654907,2.7809998989105225,3.8369998931884766,4.7769999504089355
2004-04-01,0.9160000085830688,2.8529999256134033,3.8980000019073486,4.817999839782715
2004-04-02,0.9269999861717224,3.131999969482422,4.139999866485596,4.9720001220703125
2004-04-05,0.9120000004768372,3.2139999866485596,4.21999979019165,5.043000221252441
2004-04-06,0.9179999828338623,3.1570000648498535,4.171000003814697,5.015999794006348
2004-04-07,0.9179999828338623,3.194000005722046,4.166999816894531,5.011000156402588
2004-04-08,0.9129999876022339,3.2209999561309814,4.197000026702881,5.034999847412109
2004-04-12,0.9120000004768372,3.253999948501587,4.230000019073486,5.059000015258789
2004-04-13,0.921999990940094,3.372999906539917,4.340000152587891,5.1479997634887695
2004-04-14,0.9340000152587891,3.434999942779541,4.381999969482422,5.169000148773193
2004-04-15,0.9269999861717224,3.4519999027252197,4.40500020980835,5.204999923706055
2004-04-16,0.9169999957084656,3.378999948501587,4.3520002365112305,5.176000118255615
2004-04-19,0.921999990940094,3.4149999618530273,4.372000217437744,5.203000068664551
2004-04-20,0.9470000267028809,3.4600000381469727,4.414999961853027,5.229000091552734
2004-04-21,0.9670000076293945,3.50600004196167,4.422999858856201,5.230999946594238
2004-04-22,0.9369999766349792,3.447000026702881,4.370999813079834,5.190000057220459
2004-04-23,0.9520000219345093,3.559000015258789,4.452000141143799,5.247000217437744
2004-04-26,0.9430000185966492,3.5510001182556152,4.433000087738037,5.2230000495910645
2004-04-27,0.9620000123977661,3.506999969482422,4.4039998054504395,5.210000038146973
2004-04-28,0.9480000138282776,3.5829999446868896,4.4670000076293945,5.263000011444092
2004-04-29,0.9490000009536743,3.6530001163482666,4.539999961853027,5.311999797821045
2004-04-30,0.9520000219345093,3.611999988555908,4.500999927520752,5.2820000648498535
2004-05-03,0.9589999914169312,3.615000009536743,4.500999927520752,5.281000137329102
2004-05-04,0.9860000014305115,3.6389999389648438,4.543000221252441,5.329999923706055
2004-05-05,0.9670000076293945,3.6740000247955322,4.571000099182129,5.3480000495910645
2004-05-06,0.9710000157356262,3.7079999446868896,4.6020002365112305,5.375
2004-05-07,1.0369999408721924,3.937000036239624,4.765999794006348,5.464000225067139
2004-05-10,1.0269999504089355,3.927999973297119,4.781000137329102,5.47599983215332
2004-05-11,1.031000018119812,3.9179999828338623,4.76800012588501,5.4670000076293945
2004-05-12,1.0069999694824219,3.921999931335449,4.796999931335449,5.510000228881836
2004-05-13,0.9800000190734863,4.006999969482422,4.85099983215332,5.558000087738037
2004-05-14,0.968999981880188,3.9179999828338623,4.788000106811523,5.502999782562256
2004-05-17,0.9769999980926514,3.815000057220459,4.698999881744385,5.436999797821045
2004-05-18,1.0269999504089355,3.86299991607666,4.736000061035156,5.453000068664551
2004-05-19,1.0160000324249268,3.928999900817871,4.794000148773193,5.499000072479248
2004-05-20,1.003999948501587,3.8489999771118164,4.7179999351501465,5.429999828338623
2004-05-21,1.003999948501587,3.9059998989105225,4.763999938964844,5.460000038146973
2004-05-24,1.0119999647140503,3.884999990463257,4.739999771118164,5.435999870300293
2004-05-25,1.0570000410079956,3.878000020980835,4.723999977111816,5.410999774932861
2004-05-26,1.0520000457763672,3.803999900817871,4.671000003814697,5.375999927520752
2004-05-27,1.0390000343322754,3.7170000076293945,4.5879998207092285,5.311999797821045
2004-05-28,1.0520000457763672,3.799999952316284,4.65500020980835,5.3480000495910645
2004-06-01,1.093000054359436,3.8380000591278076,4.703999996185303,5.396999835968018
2004-06-02,1.1419999599456787,3.881999969482422,4.730000019073486,5.415999889373779
2004-06-03,1.1469999551773071,3.871999979019165,4.711999893188477,5.409999847412109
2004-06-04,1.1770000457763672,3.953000068664551,4.77400016784668,5.464000225067139
2004-06-07,1.184000015258789,3.9230000972747803,4.764999866485596,5.459000110626221
2004-06-08,1.2419999837875366,3.931999921798706,4.770999908447266,5.452000141143799
2004-06-09,1.2419999837875366,3.9809999465942383,4.811999797821045,5.486000061035156
2004-06-10,1.2669999599456787,3.996999979019165,4.790999889373779,5.465000152587891
2004-06-14,1.3389999866485596,4.0960001945495605,4.869999885559082,5.5289998054504395
2004-06-15,1.312000036239624,3.9030001163482666,4.685999870300293,5.373000144958496
2004-06-16,1.2769999504089355,3.950000047683716,4.73199987411499,5.409999847412109
2004-06-17,1.2419999837875366,3.921999931335449,4.691999912261963,5.361000061035156
2004-06-18,1.246999979019165,3.934999942779541,4.710000038146973,5.377999782562256
2004-06-21,1.2380000352859497,3.9059998989105225,4.690000057220459,5.374000072479248
2004-06-22,1.2929999828338623,3.9130001068115234,4.703999996185303,5.392000198364258
2004-06-23,1.2569999694824219,3.9019999504089355,4.697999954223633,5.382999897003174
2004-06-24,1.253999948501587,3.8410000801086426,4.645999908447266,5.3379998207092285
2004-06-25,1.2719999551773071,3.8399999141693115,4.644999980926514,5.335000038146973
2004-06-28,1.281999945640564,3.9539999961853027,4.738999843597412,5.414000034332275
2004-06-29,1.3519999980926514,3.9079999923706055,4.695000171661377,5.372000217437744
2004-06-30,1.3029999732971191,3.808000087738037,4.617000102996826,5.313000202178955
2004-07-01,1.1970000267028809,3.7260000705718994,4.564000129699707,5.290999889373779
2004-07-02,1.2630000114440918,3.5989999771118164,4.458000183105469,5.206999778747559
2004-07-06,1.253999948501587,3.631999969482422,4.480000019073486,5.224999904632568
2004-07-07,1.2680000066757202,3.628999948501587,4.4720001220703125,5.2220001220703125
2004-07-08,1.2510000467300415,3.6429998874664307,4.46999979019165,5.223999977111816
2004-07-09,1.246999979019165,3.6389999389648438,4.466000080108643,5.216000080108643
2004-07-12,1.2619999647140503,3.619999885559082,4.442999839782715,5.196000099182129
2004-07-13,1.315000057220459,3.6579999923706055,4.479000091552734,5.223999977111816
2004-07-14,1.3170000314712524,3.674999952316284,4.484000205993652,5.2179999351501465
2004-07-15,1.3170000314712524,3.687000036239624,4.485000133514404,5.2179999351501465
2004-07-16,1.312000036239624,3.552999973297119,4.361000061035156,5.123000144958496
2004-07-19,1.3020000457763672,3.561000108718872,4.361000061035156,5.117000102996826
2004-07-20,1.3320000171661377,3.6710000038146973,4.447999954223633,5.184000015258789
2004-07-21,1.3220000267028809,3.7219998836517334,4.486999988555908,5.208000183105469
2004-07-22,1.3339999914169312,3.696000099182129,4.461999893188477,5.192999839782715
2004-07-23,1.3380000591278076,3.674999952316284,4.432000160217285,5.171000003814697
2004-07-26,1.3919999599456787,3.7190001010894775,4.474999904632568,5.198999881744385
2004-07-27,1.437000036239624,3.8289999961853027,4.59499979019165,5.307000160217285
2004-07-28,1.4199999570846558,3.805999994277954,4.585000038146973,5.307000160217285
2004-07-29,1.4119999408721924,3.7829999923706055,4.572999954223633,5.297999858856201
